temps,S,E,I,R
0.0,0.999,0.0,0.001,0.0
0.1,0.99895005,4.995000000000001e-05,0.0009857142857142857,1.4285714285714285e-05
0.2,0.9989008199471444,9.751896675000001e-05,0.0009732976530612245,2.836343304445066e-05
0.30000000000000004,0.9988522163267632,0.00014287972570977444,0.0009626440330996356,4.225991442746576e-05
0.4,0.9988041509485223,0.00018619402448588054,0.0009536546330075857,5.600039398442759e-05
0.5,0.998756540580795,0.00022761326730398116,0.0009462374628760543,6.96086890251273e-05
0.6000000000000001,0.9987093066089192,0.0002672792011433503,0.0009403068937451005,8.310729619250828e-05
0.7000000000000001,0.9986623747157489,0.00030532455673115976,0.0009357832448249489,9.651748269519376e-05
0.8,0.99861567458302,0.00034187364738159237,0.000932592397980393,0.00010985937161817771
0.9,0.998569139612147,0.0003770429284665486,0.000930665437683869,0.00012315202170277718
1.0,0.9985227066631581,0.00041094152011973413,0.0009299383147610796,0.0001364135019611996
1.1,0.9984763158105661,0.00044367169560332676,0.000930351532363722,0.00014966096146703386
1.2000000000000002,0.998429910115047,0.00047532933760537804,0.0009318498527072082,0.00016291069464051682
1.3,0.9983834354098801,0.0005060043645858243,0.0009343820232077607,0.00017617820232645212
1.4000000000000001,0.998336840101165,0.0005357811291487334,0.0009379005207433678,0.00018947824894306845
1.5,0.9982900749809036,0.0005647387902875175,0.0009423613128472299,0.00020282491596180534
1.6,0.9982430930520907,0.0005929516612276684,0.000947723634720901,0.00021623165196092497
1.7000000000000002,0.998195849365015,0.0006204895344775309,0.0009539497810277151,0.00022971131947988396
1.8,0.9981483008640268,0.0006474179855911731,0.0009610049114956178,0.00024327623888648894
1.9000000000000001,0.9981004062440746,0.0006737986570480341,0.000968856869422529,0.00025693822945493103
2.0,0.9980521258163619,0.0006996895235612491,0.0009774760122371415,0.00027070864783978576
2.1,0.9980034213825174,0.0007251451400399298,0.0009868350533238906,0.0002845984241189121
2.2,0.9979542561167105,0.0007502168733498042,0.0009969089143729755,0.0002986180955668333
2.3000000000000003,0.9979045944551844,0.000774953118941104,0.0010076745875650217,0.0003127778383095796
2.4000000000000004,0.9978544019927105,0.0007993995033420773,0.001019111006945463,0.00032708749700206753
2.5,0.9978036453855034,0.0008235990734506625,0.001031198928386216,0.0003415566126598397
2.6,0.9977522922601645,0.0008475924734953767,0.0010439208175719113,0.00035619444876834654
2.7,0.9977003111282512,0.0008714181104790547,0.0010572607454850155,0.0003710100157848776
2.8000000000000003,0.9976476713060951,0.0008951123088654573,0.001071204290898817,0.0003860120941407107
2.9000000000000004,0.9975943428395179,0.0009187094552186905,0.0010857384494195872,0.00040120925584400166
3.0,0.9975402964331147,0.0009422421334586173,0.0011008515486494541,0.00041660988477735747
3.1,0.9974855033838007,0.0009657412513517616,0.0011165331690697492,0.0004322221957778901
3.2,0.9974299355183309,0.0009892361588164152,0.0011327740702709542,0.0004480542525818045
3.3000000000000003,0.9973735651345274,0.0010127547585825612,0.0011495661221800116,0.00046411398471021256
3.4000000000000004,0.9973163649459619,0.0010363236097116367,0.0011669022409587634,0.00048040920336785375
3.5,0.9972583080298617,0.00105996802444793,0.001184776329268788,0.0004969476164217235
3.6,0.9971993677780175,0.0010837121588423532,0.0012031832206179744,0.0005137368425222384
3.7,0.9971395178504914,0.0011075790975603429,0.001222118627522939,0.0005307844244254832
3.8000000000000003,0.9970787321319314,0.0011315909332585477,0.0012415790932389084,0.0005480978415712716
3.9000000000000004,0.9970169846903172,0.001155768840889671,0.001261561946825066,0.0005656845219681876
4.0,0.9969542497379669,0.001180133147271194,0.0012820652613286495,0.0005835518534334468
4.1000000000000005,0.9968905015946509,0.0012047033962316383,0.0013030878148853752,0.0006017071942323088
4.2,0.9968257146526668,0.0012294984096273983,0.001324629054547115,0.000620157883158866
